RUC_PROVEEDOR,TIPO_PROCEDIMIENTO,SUB_TOTAL,IGV,ACUERDO_MARCO,year,month,day
1005,0,1420.64,255.72,11,2022,6,1
1501,0,2866.79,516.02,11,2022,6,1
1307,0,162.54,29.26,12,2022,6,1
1461,0,29170.19,5250.63,3,2022,6,1
164,0,450.0,81.0,6,2022,6,1
1396,0,15478.74,2786.16,11,2022,6,1
59,0,188.1,33.86,12,2022,6,1
1220,0,1911.08,343.99,11,2022,6,1
675,0,583.5,105.03,12,2022,6,1
1542,0,4955.4,891.97,6,2022,6,1
301,0,425.99,76.68,12,2022,6,1
401,0,2579.3,464.27,12,2022,6,1
577,0,1017.5,183.15,10,2022,6,1
598,0,8520.75,1533.74,11,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
1546,0,1856.0,334.08,6,2022,6,1
944,0,2082.85,374.91,11,2022,6,1
394,0,4747.5,854.55,11,2022,6,1
1265,0,47730.0,8591.4,6,2022,6,1
438,0,1080.75,194.53,11,2022,6,1
555,1,5250448.0,945080.64,15,2022,6,1
322,0,560.0,100.8,12,2022,6,1
347,0,579.5,104.31,12,2022,6,1
1312,0,260.0,46.8,12,2022,6,1
1010,0,3446.15,620.3,11,2022,6,1
773,0,2574.0,463.32,6,2022,6,1
859,0,752.4,135.43,11,2022,6,1
77,0,15463.23,2783.38,12,2022,6,1
1379,0,1289.82,232.17,11,2022,6,1
1111,0,5174.06,931.33,11,2022,6,1
937,0,11334.99,2040.3,15,2022,6,1
1514,0,29748.0,5354.64,6,2022,6,1
685,0,2505.0,450.9,12,2022,6,1
740,0,373.2,67.17,11,2022,6,1
1324,0,41601.69,7488.3,12,2022,6,1
500,0,17677.74,3181.99,1,2022,6,1
1483,0,775.28,139.55,11,2022,6,1
662,0,3953.86,711.69,1,2022,6,1
932,0,1148.0,206.64,12,2022,6,1
410,0,1602.07,288.37,12,2022,6,1
589,0,202.1,36.38,9,2022,6,1
771,0,1666.28,299.93,11,2022,6,1
1455,0,2764.8,0.0,12,2022,6,1
838,0,593.16,106.76,11,2022,6,1
1143,0,759.92,136.79,11,2022,6,1
492,0,966.83,174.03,11,2022,6,1
1484,0,520.0,93.6,12,2022,6,1
1504,0,1374.69,247.44,11,2022,6,1
671,0,2115.83,380.85,11,2022,6,1
779,0,6337.1,1140.68,11,2022,6,1
740,0,72.16,12.99,11,2022,6,1
976,0,1805.33,324.96,12,2022,6,1
847,0,955.0,171.9,9,2022,6,1
1379,0,545.28,98.15,11,2022,6,1
942,0,702.5,126.45,12,2022,6,1
240,0,9300.0,1674.0,12,2022,6,1
572,0,3440.0,619.2,3,2022,6,1
1246,0,2158.8,388.58,6,2022,6,1
792,0,1439.64,259.14,9,2022,6,1
1326,0,274.5,49.41,12,2022,6,1
692,0,542.5,97.65,3,2022,6,1
1339,0,640.0,115.2,12,2022,6,1
1480,0,828.16,149.06,11,2022,6,1
922,0,35616.74,6411.01,11,2022,6,1
1326,0,184.0,33.12,12,2022,6,1
609,0,953.56,171.64,11,2022,6,1
966,0,2499.44,449.9,1,2022,6,1
151,0,301.94,54.35,12,2022,6,1
401,0,1381.68,248.7,12,2022,6,1
169,1,189600.0,34128.0,3,2022,6,1
169,0,45000.0,8100.0,3,2022,6,1
465,0,145.0,26.1,12,2022,6,1
891,0,74671.23,13440.84,11,2022,6,1
465,0,396.9,71.44,12,2022,6,1
465,0,186.24,33.52,12,2022,6,1
465,0,2329.01,419.22,11,2022,6,1
109,0,2018.35,363.3,12,2022,6,1
499,0,160.0,28.8,12,2022,6,1
1451,0,5687.37,1023.73,15,2022,6,1
265,0,41460.0,0.0,7,2022,6,1
1036,0,1274.0,229.32,12,2022,6,1
1237,0,4830.0,869.4,3,2022,6,1
943,0,696.85,125.43,14,2022,6,1
507,0,28350.21,5103.04,15,2022,6,1
1196,0,635.4,114.37,22,2022,6,1
749,0,18500.0,3330.0,9,2022,6,1
749,0,20239.0,3643.02,9,2022,6,1
643,0,2160.6,388.91,11,2022,6,1
1047,1,57794.0,10402.92,10,2022,6,1
667,0,6619.86,1191.57,4,2022,6,1
667,0,2466.47,443.96,4,2022,6,1
516,0,602.0,108.36,11,2022,6,1
516,0,564.4,101.59,11,2022,6,1
516,0,823.8,148.28,11,2022,6,1
155,0,31450.1,5661.02,1,2022,6,1
1422,0,1710.0,307.8,2,2022,6,1
1554,0,24236.8,4362.62,1,2022,6,1
440,0,81595.5,0.0,12,2022,6,1
440,0,4867.0,0.0,12,2022,6,1
440,0,2294.12,0.0,11,2022,6,1
441,0,2440.1,0.0,4,2022,6,1
1554,0,2519.68,453.54,1,2022,6,1
1554,0,1242.14,223.59,1,2022,6,1
57,0,77700.0,13986.0,6,2022,6,1
57,0,26640.0,4795.2,6,2022,6,1
133,0,15642.55,2815.66,12,2022,6,1
43,0,105.0,18.9,9,2022,6,1
386,0,7865.8,1415.84,11,2022,6,1
386,0,15710.5,2827.89,11,2022,6,1
1262,0,995.38,179.17,12,2022,6,1
384,0,980.0,176.4,0,2022,6,1
384,0,752.0,135.36,0,2022,6,1
0,0,3634.2,0.0,11,2022,6,1
821,0,763.86,137.49,11,2022,6,1
109,0,3285.4,591.37,12,2022,6,1
418,0,1137.6,204.77,12,2022,6,1
943,0,804.84,144.87,14,2022,6,1
608,0,406.32,73.14,11,2022,6,1
1451,0,487.41,87.73,15,2022,6,1
546,0,1349.0,242.82,3,2022,6,1
1390,0,5591.3,0.0,12,2022,6,1
454,1,59078.0,10634.04,11,2022,6,1
454,1,84829.5,15269.31,11,2022,6,1
454,1,13993.0,2518.74,11,2022,6,1
454,1,32095.39,5777.17,11,2022,6,1
499,0,2882.0,518.76,12,2022,6,1
642,1,308380.0,55508.4,11,2022,6,1
1156,0,1800.0,324.0,9,2022,6,1
1156,0,3875.0,697.5,9,2022,6,1
1422,0,1200.0,216.0,2,2022,6,1
391,0,4771.62,858.89,4,2022,6,1
100,0,801.9,144.34,12,2022,6,1
823,0,72500.0,13050.0,12,2022,6,1
1135,0,10720.0,1929.6,6,2022,6,1
1135,0,10720.0,1929.6,6,2022,6,1
82,0,930.54,167.5,3,2022,6,1
334,0,960.0,172.8,6,2022,6,1
1281,0,4473.6,805.25,12,2022,6,1
821,0,962.51,173.25,11,2022,6,1
1281,0,597.32,107.52,12,2022,6,1
1281,0,249.06,44.83,12,2022,6,1
408,0,1110.28,199.85,11,2022,6,1
583,0,784.0,141.12,10,2022,6,1
839,0,2367.64,426.18,1,2022,6,1
839,0,2246.44,404.36,1,2022,6,1
43,0,16200.0,2916.0,9,2022,6,1
383,0,1820.82,327.74,1,2022,6,1
383,0,702.12,126.38,1,2022,6,1
307,0,255.0,45.9,12,2022,6,1
324,0,637.56,114.76,2,2022,6,1
882,0,5362.34,965.22,11,2022,6,1
680,0,302.88,54.52,11,2022,6,1
680,0,590.62,106.31,11,2022,6,1
1212,0,45.23,8.16,12,2022,6,1
1146,0,293.42,52.82,11,2022,6,1
1146,0,517.74,93.19,11,2022,6,1
680,0,461.9,83.14,11,2022,6,1
1253,0,943.5,169.83,11,2022,6,1
1482,0,188.1,33.86,11,2022,6,1
1280,0,1840.0,331.2,12,2022,6,1
1068,0,1480.8,266.54,12,2022,6,1
680,0,1666.3,299.93,11,2022,6,1
1105,1,6760.0,1216.8,12,2022,6,1
467,0,600.0,108.0,3,2022,6,1
1418,1,400.0,72.0,9,2022,6,1
1355,0,2612.34,470.22,15,2022,6,1
1068,0,9036.0,1626.48,12,2022,6,1
1524,1,8849.0,1592.82,12,2022,6,1
169,0,2480.0,446.4,3,2022,6,1
1224,0,406.0,73.08,9,2022,6,1
988,0,164.0,29.52,9,2022,6,1
514,0,847.6,152.57,9,2022,6,1
913,1,148653.6,26757.65,11,2022,6,1
38,0,496.5,89.37,12,2022,6,1
1212,0,2738.38,492.91,12,2022,6,1
865,0,1905.86,343.05,0,2022,6,1
862,0,619.02,111.42,11,2022,6,1
1166,0,649.37,116.89,12,2022,6,1
1504,0,363.48,65.42,11,2022,6,1
916,0,181.74,32.71,11,2022,6,1
1212,0,471.1,84.8,12,2022,6,1
1166,0,472.6,85.07,12,2022,6,1
1304,0,2604.73,468.85,11,2022,6,1
1482,0,624.87,112.48,11,2022,6,1
779,0,1756.72,316.21,11,2022,6,1
1198,0,390.0,70.2,12,2022,6,1
1068,0,935.5,168.39,12,2022,6,1
932,0,585.0,105.3,12,2022,6,1
1270,0,4596.0,827.28,6,2022,6,1
563,0,5199.97,0.0,15,2022,6,1
1327,0,535.2,96.34,9,2022,6,1
1495,0,446.75,80.42,15,2022,6,1
563,0,7500.0,0.0,11,2022,6,1
1213,0,191.8,34.52,6,2022,6,1
1213,0,653.5,117.63,6,2022,6,1
233,0,666.15,119.91,6,2022,6,1
551,0,1640.0,295.2,3,2022,6,1
1322,0,710.28,127.85,11,2022,6,1
400,0,1000.0,180.0,14,2022,6,1
1030,0,35633.66,6414.06,12,2022,6,1
838,0,504.56,90.83,11,2022,6,1
680,0,3021.2,543.82,11,2022,6,1
778,0,751.68,135.3,11,2022,6,1
1030,0,45076.56,8113.8,11,2022,6,1
838,0,1961.12,353.0,11,2022,6,1
1331,0,5451.8,981.32,11,2022,6,1
929,0,10828.0,1949.04,11,2022,6,1
1378,0,73920.0,13305.6,6,2022,6,1
1378,1,100200.0,18036.0,6,2022,6,1
975,1,500244.18,90043.95,15,2022,6,1
1378,1,176000.0,31680.0,6,2022,6,1
1378,0,75960.0,13672.8,6,2022,6,1
997,0,1665.09,299.72,11,2022,6,1
1256,0,8309.34,1495.68,6,2022,6,1
932,0,3196.1,575.3,12,2022,6,1
1315,0,24948.0,4490.64,9,2022,6,1
472,0,1306.15,235.11,11,2022,6,1
1171,0,14805.0,2664.9,12,2022,6,1
81,0,963.11,173.36,12,2022,6,1
940,0,973.53,175.24,15,2022,6,1
1345,0,679.0,122.22,12,2022,6,1
321,0,545.2,98.12,11,2022,6,1
949,0,153.12,27.56,9,2022,6,1
1256,0,10445.5,1880.19,6,2022,6,1
932,0,696.0,125.28,12,2022,6,1
84,0,3147.05,566.47,12,2022,6,1
1044,0,600.0,108.0,3,2022,6,1
285,0,516.99,93.06,9,2022,6,1
644,1,119441.25,21499.43,9,2022,6,1
1256,0,8307.14,1495.29,6,2022,6,1
1171,0,4025.5,724.59,12,2022,6,1
301,0,406.5,73.17,12,2022,6,1
1256,0,9390.68,1690.32,6,2022,6,1
1161,0,10199.5,1835.91,11,2022,6,1
1198,0,1924.0,346.32,12,2022,6,1
1383,0,267.84,48.21,12,2022,6,1
646,0,9849.29,1772.87,15,2022,6,1
178,0,288.26,0.0,11,2022,6,1
178,0,4321.8,0.0,11,2022,6,1
1256,0,10054.0,1809.72,6,2022,6,1
1324,0,537.2,96.69,12,2022,6,1
113,0,1341.12,241.4,12,2022,6,1
554,0,127.68,22.98,12,2022,6,1
1102,0,1362.96,245.33,11,2022,6,1
1473,0,3461.4,623.05,9,2022,6,1
1256,0,13544.25,2437.97,6,2022,6,1
1220,0,21655.92,3898.07,15,2022,6,1
1495,0,17718.48,3189.33,15,2022,6,1
643,0,8461.65,1523.1,15,2022,6,1
969,0,21490.16,3868.23,15,2022,6,1
969,0,12796.68,2303.4,15,2022,6,1
1084,0,4618.92,831.41,15,2022,6,1
467,0,3336.0,600.48,3,2022,6,1
23,0,660.0,118.8,3,2022,6,1
1030,0,91908.09,16543.42,11,2022,6,1
581,0,120.0,21.6,12,2022,6,1
1256,0,64994.79,11699.06,6,2022,6,1
1265,0,10715.58,1928.8,3,2022,6,1
1412,1,140137.75,25224.8,3,2022,6,1
1220,0,641.05,115.38,12,2022,6,1
356,0,716.7,129.01,12,2022,6,1
747,0,1793.4,322.81,12,2022,6,1
1256,0,7026.35,1264.74,6,2022,6,1
1275,0,952.0,171.36,3,2022,6,1
1353,0,780.0,140.4,12,2022,6,1
62,0,336.27,60.53,12,2022,6,1
62,0,149.26,26.87,12,2022,6,1
364,0,276.38,49.75,11,2022,6,1
1210,0,4883.94,879.11,15,2022,6,1
536,0,3256.82,586.23,15,2022,6,1
214,0,507.9,91.42,9,2022,6,1
1010,0,1908.16,343.47,11,2022,6,1
704,0,694.0,124.92,12,2022,6,1
1092,0,2118.62,381.35,11,2022,6,1
1380,0,1741.56,313.48,11,2022,6,1
1030,0,2033.9,366.1,11,2022,6,1
1092,0,847.45,152.54,11,2022,6,1
210,0,151.5,27.27,12,2022,6,1
937,0,3457.84,622.41,11,2022,6,1
1368,0,183.9,33.1,12,2022,6,1
1383,0,128.0,23.04,12,2022,6,1
671,0,20423.88,3676.3,11,2022,6,1
1346,0,4118.4,741.31,6,2022,6,1
790,0,879.15,158.25,12,2022,6,1
565,0,6451.5,0.0,12,2022,6,1
321,0,9022.43,1624.05,11,2022,6,1
1412,0,36426.0,6556.68,3,2022,6,1
932,0,804.0,144.72,12,2022,6,1
472,0,1226.67,220.8,11,2022,6,1
472,0,408.89,73.6,11,2022,6,1
822,0,38627.4,6952.93,15,2022,6,1
646,0,5742.84,1033.71,15,2022,6,1
483,0,1185.4,213.37,1,2022,6,1
1535,1,137710.0,24787.8,12,2022,6,1
1312,0,1057.99,190.44,12,2022,6,1
1436,0,450.0,81.0,9,2022,6,1
720,0,22000.0,0.0,6,2022,6,1
84,0,824.18,148.35,12,2022,6,1
1436,0,158.6,28.55,9,2022,6,1
321,0,413.82,74.49,11,2022,6,1
1109,0,13455.52,2421.99,15,2022,6,1
1312,0,2217.6,399.17,12,2022,6,1
1452,0,224.5,40.41,5,2022,6,1
1452,0,323.0,58.14,5,2022,6,1
518,0,10656.0,1918.08,12,2022,6,1
1341,0,4736.97,852.65,11,2022,6,1
113,0,406.4,73.15,12,2022,6,1
499,0,1119.24,201.46,12,2022,6,1
1527,0,24176.0,4351.68,6,2022,6,1
861,0,31419.76,5655.56,11,2022,6,1
1524,0,1846.94,332.45,12,2022,6,1
643,1,4237.65,762.78,15,2022,6,1
401,0,1924.37,346.39,12,2022,6,1
201,0,2384.12,429.14,11,2022,6,1
590,0,3158.36,568.5,11,2022,6,1
1331,0,10497.52,1889.55,11,2022,6,1
1339,0,2942.26,529.61,12,2022,6,1
735,0,1093.69,196.86,11,2022,6,1
777,1,4625.0,832.5,12,2022,6,1
779,0,188.1,33.86,11,2022,6,1
384,0,1135.8,204.44,1,2022,6,1
79,0,700.52,126.09,9,2022,6,1
1448,0,2979.0,536.22,6,2022,6,1
492,0,13979.36,2516.28,11,2022,6,1
807,0,940.17,169.23,3,2022,6,1
93,0,17310.64,3115.92,3,2022,6,1
1010,0,526.25,94.73,11,2022,6,1
1327,0,267.12,48.08,9,2022,6,1
301,0,803.96,144.71,12,2022,6,1
206,0,605.76,109.04,11,2022,6,1
401,0,9447.38,1700.53,12,2022,6,1
72,0,21.36,3.84,12,2022,6,1
301,0,161.8,29.12,12,2022,6,1
847,0,1184.36,213.18,1,2022,6,1
1503,0,927.4,166.93,12,2022,6,1
402,0,9750.4,1755.07,1,2022,6,1
539,0,423.1,76.16,12,2022,6,1
401,0,13146.13,2366.3,12,2022,6,1
848,0,67.2,12.1,12,2022,6,1
664,0,6171.18,1110.81,11,2022,6,1
142,0,4582.12,824.78,15,2022,6,1
1503,0,10130.4,1823.47,12,2022,6,1
1102,0,2309.5,415.71,11,2022,6,1
884,0,5946.6,1070.39,6,2022,6,1
142,0,416.46,74.96,11,2022,6,1
9,0,678.0,122.04,9,2022,6,1
932,0,35000.0,6300.0,12,2022,6,1
932,0,1285.1,231.32,12,2022,6,1
1256,0,6819.0,1227.42,6,2022,6,1
966,0,5472.0,984.96,0,2022,6,1
969,0,4150.86,747.15,15,2022,6,1
859,0,496.56,89.38,11,2022,6,1
1124,0,260.0,0.0,12,2022,6,1
193,0,684.0,0.0,12,2022,6,1
567,0,275.06,0.0,12,2022,6,1
1124,0,513.0,0.0,12,2022,6,1
552,0,4259.25,766.67,15,2022,6,1
1143,0,1027.08,184.87,11,2022,6,1
109,0,38639.58,6955.12,12,2022,6,1
899,1,555.9,100.06,12,2022,6,1
899,1,368.11,66.26,12,2022,6,1
1331,0,863.46,155.42,11,2022,6,1
920,0,2180.72,392.53,1,2022,6,1
1331,0,1680.78,302.54,11,2022,6,1
790,0,600.0,108.0,12,2022,6,1
1361,0,4728.41,851.09,11,2022,6,1
1327,0,3283.0,590.94,9,2022,6,1
1473,0,3324.0,598.32,9,2022,6,1
1102,0,402.92,72.53,11,2022,6,1
1102,0,943.79,169.88,11,2022,6,1
568,0,450.0,81.0,12,2022,6,1
486,0,479.31,86.28,11,2022,6,1
969,0,976.52,175.77,11,2022,6,1
1488,0,1166.08,209.89,11,2022,6,1
1551,0,4187.11,753.68,15,2022,6,1
1326,0,379.4,68.29,12,2022,6,1
1099,1,77550.0,13959.0,12,2022,6,1
1503,0,44060.02,7930.8,12,2022,6,1
11,0,2800.0,504.0,9,2022,6,1
307,1,238.0,42.84,12,2022,6,1
838,0,568.05,102.25,11,2022,6,1
373,1,6887.58,1239.76,12,2022,6,1
534,0,1350.0,243.0,3,2022,6,1
381,1,155.4,27.97,12,2022,6,1
899,1,454.5,81.81,12,2022,6,1
475,0,8329.2,1499.26,15,2022,6,1
1068,0,610.08,109.81,12,2022,6,1
492,0,14175.69,2551.62,11,2022,6,1
1253,0,943.5,169.83,11,2022,6,1
1224,0,960.0,172.8,9,2022,6,1
486,0,1901.87,342.34,12,2022,6,1
1383,0,2111.25,380.03,12,2022,6,1
843,0,2453.34,441.6,11,2022,6,1
1488,0,1014.64,182.64,11,2022,6,1
807,0,4871.6,876.89,3,2022,6,1
180,0,51743.5,9313.83,7,2022,6,1
1542,0,5316.5,956.97,6,2022,6,1
33,0,6200.0,1116.0,12,2022,6,1
692,0,208.0,37.44,3,2022,6,1
827,0,13629.6,2453.33,11,2022,6,1
1150,0,5768.73,1038.37,11,2022,6,1
537,0,3359.4,604.69,11,2022,6,1
680,0,658.95,118.61,11,2022,6,1
663,1,1798.35,323.7,4,2022,6,1
1050,1,36390.0,6550.2,5,2022,6,1
730,0,1136.1,204.5,11,2022,6,1
1330,0,6999.74,0.0,15,2022,6,1
347,0,959.2,172.66,12,2022,6,1
777,0,1736.14,312.51,12,2022,6,1
537,0,1243.84,223.89,11,2022,6,1
577,0,270.0,48.6,10,2022,6,1
879,0,614.95,110.69,14,2022,6,1
260,0,1222.89,220.12,12,2022,6,1
1339,0,3791.2,682.42,12,2022,6,1
1503,0,6964.59,1253.62,12,2022,6,1
410,0,4029.0,725.22,12,2022,6,1
966,0,950.0,171.0,0,2022,6,1
1045,0,12482.44,2246.84,12,2022,6,1
970,0,211.5,38.07,12,2022,6,1
1364,0,2944.65,530.04,12,2022,6,1
72,0,1193.6,214.85,12,2022,6,1
1220,0,1065.38,191.77,15,2022,6,1
545,0,17931.28,3227.63,3,2022,6,1
1484,0,429.12,77.24,12,2022,6,1
351,0,62752.0,11295.36,12,2022,6,1
1473,0,22293.75,4012.88,9,2022,6,1
969,0,1542.59,277.67,11,2022,6,1
1467,0,4497.66,809.58,11,2022,6,1
351,0,42579.45,7664.31,11,2022,6,1
1497,0,677.16,121.89,11,2022,6,1
1470,0,973.21,175.18,11,2022,6,1
394,0,6841.77,1231.52,11,2022,6,1
827,0,1884.9,339.28,11,2022,6,1
1216,0,613.92,110.51,11,2022,6,1
285,0,132885.38,23919.37,9,2022,6,1
1330,0,559.4,0.0,11,2022,6,1
969,0,4096.82,737.43,15,2022,6,1
301,0,2606.76,469.22,12,2022,6,1
394,0,1593.88,286.9,11,2022,6,1
685,0,256.0,46.08,12,2022,6,1
827,0,316.2,56.92,11,2022,6,1
1005,0,423.28,76.19,11,2022,6,1
1482,0,2029.28,365.27,11,2022,6,1
1166,0,424.05,76.34,12,2022,6,1
1473,0,818.7,147.37,9,2022,6,1
1165,0,362.39,65.23,12,2022,6,1
1503,0,2651.52,477.27,12,2022,6,1
1039,0,232.37,41.83,12,2022,6,1
1161,0,2136.81,384.62,11,2022,6,1
843,0,1613.62,290.45,11,2022,6,1
680,0,1999.02,359.82,11,2022,6,1
1279,0,9481.82,1706.73,15,2022,6,1
1256,0,2264.85,407.67,6,2022,6,1
685,0,390.0,70.2,12,2022,6,1
600,0,13726.02,2470.68,15,2022,6,1
590,0,3317.37,597.13,15,2022,6,1
685,0,23360.0,4204.8,12,2022,6,1
1484,0,158.64,28.56,12,2022,6,1
115,0,4354.0,783.72,3,2022,6,1
1212,0,576.0,103.68,12,2022,6,1
1473,0,1163.7,209.47,9,2022,6,1
205,0,450.0,81.0,9,2022,6,1
891,0,980.0,176.4,12,2022,6,1
755,0,9249.56,1664.92,15,2022,6,1
1190,0,6674.7,1201.45,12,2022,6,1
1136,0,388.8,70.01,12,2022,6,1
1279,0,9481.82,1706.73,15,2022,6,1
891,0,2678.0,482.04,12,2022,6,1
1143,0,1038.38,186.92,11,2022,6,1
1279,0,4740.91,853.36,15,2022,6,1
925,0,492.18,88.59,15,2022,6,1
1078,0,5679.0,1022.22,11,2022,6,1
1301,0,16450.0,2961.0,9,2022,6,1
516,0,1007.76,181.4,11,2022,6,1
1012,0,28377.96,5108.03,1,2022,6,1
843,0,17476.25,3145.73,11,2022,6,1
516,0,444.6,80.03,11,2022,6,1
302,0,470.99,84.78,12,2022,6,1
516,0,474.24,85.36,11,2022,6,1
843,0,7250.2,1305.05,11,2022,6,1
554,0,2287.5,411.75,12,2022,6,1
341,0,2123.0,382.14,12,2022,6,1
67,0,50711.76,0.0,1,2022,6,1
650,0,76.93,13.85,11,2022,6,1
113,0,400.0,72.0,12,2022,6,1
1267,0,2324.16,418.35,9,2022,6,1
1411,0,181.98,32.76,11,2022,6,1
9,0,2798.0,503.64,12,2022,6,1
109,0,1800.0,324.0,12,2022,6,1
1213,0,538.4,96.91,6,2022,6,1
739,0,25461.0,4582.98,12,2022,6,1
1105,0,597.6,107.57,12,2022,6,1
1010,0,1136.0,204.48,11,2022,6,1
213,0,436.2,78.52,12,2022,6,1
1265,0,200.0,36.0,3,2022,6,1
260,0,450.33,81.06,12,2022,6,1
378,0,1264.72,227.65,1,2022,6,1
133,0,260.0,46.8,12,2022,6,1
1044,0,800.0,144.0,3,2022,6,1
1044,0,1035.0,186.3,3,2022,6,1
1424,0,258.0,46.44,9,2022,6,1
131,0,2402.25,432.41,9,2022,6,1
218,0,32.0,5.76,9,2022,6,1
88,0,50764.0,9137.52,3,2022,6,1
1478,0,450.4,81.07,9,2022,6,1
826,0,87.0,15.66,9,2022,6,1
696,0,210.0,37.8,3,2022,6,1
996,0,2486.2,447.52,11,2022,6,1
84,0,211.5,38.07,12,2022,6,1
932,0,426.3,76.73,12,2022,6,1
664,0,3134.8,564.26,11,2022,6,1
142,0,5884.97,1059.29,11,2022,6,1
537,0,285.36,51.35,11,2022,6,1
1050,0,870.0,156.6,5,2022,6,1
756,0,10980.4,1976.47,12,2022,6,1
1546,0,2697.0,485.46,6,2022,6,1
1070,0,1200.0,0.0,9,2022,6,1
1220,0,1871.1,336.8,12,2022,6,1
1084,0,526.25,94.73,15,2022,6,1
70,0,660.0,118.8,12,2022,6,1
1124,0,168.5,0.0,12,2022,6,1
193,0,425.0,0.0,12,2022,6,1
1124,0,2450.0,0.0,11,2022,6,1
263,0,990.24,0.0,9,2022,6,1
1093,0,30963.84,0.0,1,2022,6,1
115,0,1919.0,345.42,2,2022,6,1
162,0,143.15,25.77,12,2022,6,1
966,0,4809.36,865.68,1,2022,6,1
716,0,16779.6,3020.33,6,2022,6,1
1265,0,37200.0,6696.0,6,2022,6,1
1473,0,1275.3,229.55,9,2022,6,1
507,0,2924.88,526.48,11,2022,6,1
779,0,489.06,88.03,11,2022,6,1
1339,0,990.0,178.2,12,2022,6,1
1094,0,3150.0,0.0,12,2022,6,1
932,0,23500.0,4230.0,12,2022,6,1
1551,1,14383.02,2588.94,15,2022,6,1
178,0,363.18,65.37,11,2022,6,1
1010,0,1762.48,317.25,11,2022,6,1
1104,0,471.69,84.9,12,2022,6,1
576,0,610.0,109.8,12,2022,6,1
1521,0,2339.76,421.16,1,2022,6,1
472,0,408.89,73.6,11,2022,6,1
1220,0,2919.45,525.5,11,2022,6,1
1488,0,11952.32,2151.42,11,2022,6,1
806,0,14167.11,2550.08,6,2022,6,1
1143,0,2937.92,528.83,11,2022,6,1
656,0,3647.02,656.47,11,2022,6,1
132,0,111.2,20.02,9,2022,6,1
1554,0,4997.5,899.55,1,2022,6,1
1220,0,5383.7,969.07,11,2022,6,1
331,0,2432.0,437.76,6,2022,6,1
301,0,353.55,63.64,12,2022,6,1
1339,0,576.0,103.68,12,2022,6,1
1327,0,3697.5,665.55,9,2022,6,1
1320,0,3891.6,700.49,9,2022,6,1
740,0,215.16,38.73,11,2022,6,1
932,0,900.0,162.0,12,2022,6,1
401,0,905.6,163.01,12,2022,6,1
1440,0,36300.0,0.0,3,2022,6,1
472,0,408.89,73.6,11,2022,6,1
1212,0,8.7,1.57,12,2022,6,1
401,0,77.75,14.0,12,2022,6,1
1025,0,501.0,90.18,12,2022,6,1
169,0,2772.0,498.96,3,2022,6,1
1386,0,5361.0,964.98,11,2022,6,1
899,0,719.46,129.5,12,2022,6,1
1371,0,1710.0,307.8,2,2022,6,1
1272,0,905.82,163.05,12,2022,6,1
1143,0,1007.08,181.27,11,2022,6,1
301,0,149.39,26.89,12,2022,6,1
1068,0,1274.7,229.45,12,2022,6,1
1495,0,12720.96,2289.77,15,2022,6,1
531,0,1941.18,349.41,11,2022,6,1
1267,0,1738.24,312.88,9,2022,6,1
1212,0,154.08,27.73,12,2022,6,1
285,0,5100.0,918.0,12,2022,6,1
1073,0,6335.33,1140.36,2,2022,6,1
740,0,125.16,22.53,11,2022,6,1
884,0,2869.11,516.44,15,2022,6,1
1476,0,505.6,91.01,9,2022,6,1
109,0,590.6,106.31,11,2022,6,1
1110,0,495.0,89.1,12,2022,6,1
577,0,480.0,86.4,10,2022,6,1
113,0,6762.96,1217.33,12,2022,6,1
111,0,4758.88,856.6,12,2022,6,1
1220,0,16722.94,3010.13,15,2022,6,1
660,0,237.01,42.66,11,2022,6,1
899,1,275.4,49.57,12,2022,6,1
230,0,2574.48,463.41,15,2022,6,1
307,1,920.0,165.6,12,2022,6,1
389,0,2161.04,388.99,6,2022,6,1
537,0,455.34,81.96,11,2022,6,1
909,0,1593.0,286.74,12,2022,6,1
1341,0,14515.56,2612.8,11,2022,6,1
1433,0,1632.0,293.76,6,2022,6,1
169,0,10140.0,1825.2,3,2022,6,1
685,0,801.0,144.18,12,2022,6,1
472,0,408.89,73.6,11,2022,6,1
1467,0,2665.28,479.75,11,2022,6,1
70,0,37000.0,6660.0,12,2022,6,1
537,0,2183.8,393.08,11,2022,6,1
1436,0,91.0,16.38,9,2022,6,1
534,0,408.05,73.45,3,2022,6,1
924,0,98.01,17.64,9,2022,6,1
1256,0,6000.0,1080.0,6,2022,6,1
265,0,9308.16,1675.47,7,2022,6,1
1322,0,2696.4,485.35,12,2022,6,1
1322,0,3003.2,540.58,11,2022,6,1
940,0,12895.94,2321.27,15,2022,6,1
1143,0,1022.08,183.97,11,2022,6,1
625,0,1311.14,236.01,12,2022,6,1
263,0,675.6,121.61,9,2022,6,1
891,0,2250.0,405.0,12,2022,6,1
535,0,3917.6,705.17,6,2022,6,1
1253,0,943.5,169.83,11,2022,6,1
301,0,3128.76,563.18,12,2022,6,1
843,0,1150.96,207.17,11,2022,6,1
1212,0,151.28,27.23,12,2022,6,1
1018,0,2047.31,368.52,12,2022,6,1
1220,0,731.5,131.67,12,2022,6,1
1448,0,362.0,65.16,6,2022,6,1
713,0,286.09,51.5,2,2022,6,1
321,0,1624.21,292.36,11,2022,6,1
351,0,18650.94,3357.17,11,2022,6,1
321,0,1665.84,299.85,11,2022,6,1
